question,answerKey,predicted,correct,confidence,all_probs,all_scores
"Though it was mostly overlooked, he thought he gave a very thoughtful reply to the what?",C,C,True,0.38603761251025276,"{'A': 0.1854109134833891, 'B': 0.13327464389513058, 'C': 0.38603761251025276, 'D': 0.08623719895472622, 'E': 0.20903963115650143}","{'A': -1.8243823051452637, 'B': -2.1545448303222656, 'C': -1.09102201461792, 'D': -2.589855194091797, 'E': -1.7044329643249512}"
Where does litter land when you throw it away?,C,C,True,0.26931439693387904,"{'A': 0.19428093358278858, 'B': 0.2630539562857073, 'C': 0.26931439693387904, 'D': 0.06540434061023877, 'E': 0.20794637258738624}","{'A': -0.9028901159763336, 'B': -0.5998361706733704, 'C': -0.5763158798217773, 'D': -1.9916067123413086, 'E': -0.8349151164293289}"
What is a negative consequence of learning about the world?,C,C,True,0.5207624976946403,"{'A': 0.2573077538685502, 'B': 0.1071672952798348, 'C': 0.5207624976946403, 'D': 0.05865234338083247, 'E': 0.05611010977614222}","{'A': -1.2916336059570312, 'B': -2.1675153395626694, 'C': -0.58661238104105, 'D': -2.7702789306640625, 'E': -2.8145904541015625}"
Where does a wild cat usually live?,E,E,True,0.4407420428249189,"{'A': 0.3110163990818302, 'B': 0.007036531802191665, 'C': 0.0302131227079594, 'D': 0.21099190358309994, 'E': 0.4407420428249189}","{'A': -0.5920213758945465, 'B': -4.380751609802246, 'C': -2.923590660095215, 'D': -0.9800472557544708, 'E': -0.2434072494506836}"
Wood has been replaced by what in most people's dwellings?,D,C,False,0.3469516750593015,"{'A': 0.15676681111814889, 'B': 0.2248237114521699, 'C': 0.3469516750593015, 'D': 0.15787587160037317, 'E': 0.11358193077000646}","{'A': -0.07458889484405518, 'B': 0.28596827387809753, 'C': 0.7198371887207031, 'D': -0.06753921508789062, 'E': -0.3968238830566406}"
If you say farewell to a group of children what gesture might they make?,A,A,True,0.3113181291906389,"{'A': 0.3113181291906389, 'B': 0.24590871603371695, 'C': 0.09058089640352152, 'D': 0.1499953566543755, 'E': 0.20219690171774718}","{'A': -0.1600857824087143, 'B': -0.39594070116678814, 'C': -1.3946577608585358, 'D': -0.8902967572212219, 'E': -0.5916591115916767}"
You are covered with what when you're having a bath?,D,A,False,0.2740277420385747,"{'A': 0.2740277420385747, 'B': 0.18101173431614012, 'C': 0.17575113827870323, 'D': 0.26124466684543035, 'E': 0.10796471852115147}","{'A': 0.12197184562683105, 'B': -0.2926956443116069, 'C': -0.32218849658966064, 'D': 0.07419988512992859, 'E': -0.809453010559082}"
Two basketball teams were on the court playing ball. The first team had over 100 points while the second team trailed by more than 50. It was almost certain that the second team would do what to the game?,B,D,False,0.7625645484538424,"{'A': 0.1027559854960976, 'B': 0.06851081647941827, 'C': 0.01884275708442766, 'D': 0.7625645484538424, 'E': 0.04732589248621413}","{'A': -2.973175525665283, 'B': -3.3785409927368164, 'C': -4.669404029846191, 'D': -0.968845471739769, 'E': -3.7484750747680664}"
Where goes well beyond the world to other worlds?,B,C,False,0.4214163686007966,"{'A': 0.07320616412962946, 'B': 0.09073182233166521, 'C': 0.4214163686007966, 'D': 0.12333308040519032, 'E': 0.2913125645327183}","{'A': -0.7016995586454868, 'B': -0.48707103729248047, 'C': 1.0486421585083008, 'D': -0.18009051928917552, 'E': 0.679417610168457}"
What could happen to someone if he or she finds out that he or she is going somewhere?,B,E,False,0.3466445247019673,"{'A': 0.31475019024076, 'B': 0.27058097676394904, 'C': 0.05461711882257626, 'D': 0.013407189470747313, 'E': 0.3466445247019673}","{'A': -0.4483647644519806, 'B': -0.599572628736496, 'C': -2.199796676635742, 'D': -3.6043529510498047, 'E': -0.35184421141942357}"
"The old clothes weren't even useful as rags, they belonged where?",B,B,True,0.5985443820464149,"{'A': 0.0377913417976921, 'B': 0.5985443820464149, 'C': 0.07385818657383457, 'D': 0.14902415013399248, 'E': 0.14078193944806583}","{'A': -1.9478521347045898, 'B': 0.8145685195922852, 'C': -1.277785301208496, 'D': -0.5758237838745117, 'E': -0.6327199935913086}"
"The machine only took quarters, and he only had enough for one load at the what?",A,B,False,0.33144102418783844,"{'A': 0.3000838226564253, 'B': 0.33144102418783844, 'C': 0.027743713424658003, 'D': 0.20015398727941144, 'E': 0.14057745245166683}","{'A': -0.4687904519960284, 'B': -0.3694024085998535, 'C': -2.8498430252075195, 'D': -0.8737652897834778, 'E': -1.2270936965942383}"
"Sam didn't want to join a union, but he had no choice.  He was employed at a union shop. If he didn't want to join, he's have to leave what?",B,E,False,0.30035182455457804,"{'A': 0.0689473407886047, 'B': 0.10728837814032188, 'C': 0.29342847733024124, 'D': 0.2299839791862541, 'E': 0.30035182455457804}","{'A': -2.3902010917663574, 'B': -1.948023796081543, 'C': -0.9419102072715759, 'D': -1.1855344772338867, 'E': -0.9185895919799805}"
What is learning about the world and it's injustices  likely to cause?,A,A,True,0.3294634059061392,"{'A': 0.3294634059061392, 'B': 0.2237965664174664, 'C': 0.06400448466258443, 'D': 0.11317612336537271, 'E': 0.26955941964843727}","{'A': 0.15076780319213867, 'B': -0.23596003154913614, 'C': -1.4877443313598633, 'D': -0.9177522659301758, 'E': -0.04990863800048828}"
What is a negative effect of getting divorce that does not involve people other than the person getting divorced?,A,A,True,0.3688526493745853,"{'A': 0.3688526493745853, 'B': 0.048803859997374, 'C': 0.1846284259071, 'D': 0.24584107607666408, 'E': 0.15187398864427656}","{'A': 0.41986947879195213, 'B': -1.6027183532714844, 'C': -0.2721824645996094, 'D': 0.014157533645629883, 'E': -0.46747660636901855}"
What city is known for having a nightclub scene?,C,D,False,0.30468872932335167,"{'A': 0.2637009315282542, 'B': 0.16210955952320039, 'C': 0.24184306971965022, 'D': 0.30468872932335167, 'E': 0.027657709905543473}","{'A': -0.19613679981557652, 'B': -0.6826800256967545, 'C': -0.28266338212415576, 'D': -0.05166172981262207, 'E': -2.451047897338867}"
Where would you see a stranger that is planning to use a large vehicle made up of multiple sections that are attached to each other?,E,E,True,0.2898601708067272,"{'A': 0.21255003975570463, 'B': 0.21486731945638854, 'C': 0.20370991021829518, 'D': 0.0790125597628844, 'E': 0.2898601708067272}","{'A': -1.3081750869750977, 'B': -1.2973318099975586, 'C': -1.3506555557250977, 'D': -2.297745704650879, 'E': -0.9979538917541504}"
How can students be social when completing assignments?,C,A,False,0.34266590680702363,"{'A': 0.34266590680702363, 'B': 0.2182831522316014, 'C': 0.17574034495385274, 'D': 0.16093314799569233, 'E': 0.1023774480118299}","{'A': 0.25010474026203156, 'B': -0.20085811614990234, 'C': -0.41764360666275024, 'D': -0.5056621506810188, 'E': -0.9579847455024719}"
"He seemed to be second guessing the plan so she shocked him with a kiss, she had to do this to what him into continuing with the plan?",B,E,False,0.31846257340782774,"{'A': 0.16081007566011513, 'B': 0.17168760750864612, 'C': 0.15152950549503852, 'D': 0.19751023792837258, 'E': 0.31846257340782774}","{'A': -0.49477672576904297, 'B': -0.4293241500854492, 'C': -0.5542203783988953, 'D': -0.28921031951904297, 'E': 0.18850421905517578}"
"The exhausted man needed to have rest, he soon fell to what?",C,C,True,0.2978206611427996,"{'A': 0.13120171432173725, 'B': 0.14375642418486964, 'C': 0.2978206611427996, 'D': 0.24292488279128702, 'E': 0.18429631755930645}","{'A': -0.6443815231323242, 'B': -0.5529970973730087, 'C': 0.17537403106689453, 'D': -0.02836519479751587, 'E': -0.30457258224487305}"
What would someone tell a person they possessed if they sing well?,B,A,False,0.2606585974325274,"{'A': 0.2606585974325274, 'B': 0.21100230994793306, 'C': 0.19507704231543505, 'D': 0.12001893914938382, 'E': 0.2132431111547207}","{'A': -0.1918042798837032, 'B': -0.4031466941038766, 'C': -0.4816212058067322, 'D': -0.9673662185668945, 'E': -0.39258289337158203}"
Where would you need to use a writing instrument?,C,D,False,0.5334858322792794,"{'A': 0.01152396901256079, 'B': 0.03217093305059609, 'C': 0.27766013150775953, 'D': 0.5334858322792794, 'E': 0.14515913414980414}","{'A': -4.024364471435547, 'B': -2.997730255126953, 'C': -0.8423957824707031, 'D': -0.18936108549435948, 'E': -1.4909629821777344}"
Where  are kids likely to be found in a school cafeteria?,E,E,True,0.28653818913305235,"{'A': 0.2717066962469257, 'B': 0.19472008668173352, 'C': 0.14016773770510926, 'D': 0.10686729023317917, 'E': 0.28653818913305235}","{'A': -0.06776823103427887, 'B': -0.4009283185005188, 'C': -0.7296515610069036, 'D': -1.000903606414795, 'E': -0.014619570225477219}"
"The botanist knew the plant was living, what did he observe that led him to know that?",C,E,False,0.44666213444243114,"{'A': 0.27711391543343183, 'B': 0.06814118859449957, 'C': 0.16089968420158463, 'D': 0.04718307732805279, 'E': 0.44666213444243114}","{'A': -0.5353755950927734, 'B': -1.9382224082946777, 'C': -1.079023172496818, 'D': -2.3057689666748047, 'E': -0.05800180633862828}"
What is a farmer growing in Illinois or Iowa?,E,E,True,0.27159922374848566,"{'A': 0.1646171008534518, 'B': 0.15312143388052432, 'C': 0.14437201868494592, 'D': 0.2662902228325923, 'E': 0.27159922374848566}","{'A': -0.8722074627876282, 'B': -0.9445983469486237, 'C': -1.0034362077713013, 'D': -0.3912428617477417, 'E': -0.3715021014213562}"
"He enjoyed the factory work, he liked the idea that he did what for sale?",E,E,True,0.48217953084072007,"{'A': 0.18964355259597923, 'B': 0.057905050745410115, 'C': 0.02312106970515463, 'D': 0.24715079611273597, 'E': 0.48217953084072007}","{'A': -1.7662616819143295, 'B': -2.952603340148926, 'C': -3.870663642883301, 'D': -1.5014092922210693, 'E': -0.8330914378166199}"
"After the windstorm it needed replacing, he decided to get a heavier tile what?",A,C,False,0.27066405213703604,"{'A': 0.24464401969425392, 'B': 0.08715401080218216, 'C': 0.27066405213703604, 'D': 0.20241046534831458, 'E': 0.1951274520182133}","{'A': -0.3134632110595703, 'B': -1.345590591430664, 'C': -0.2123889923095703, 'D': -0.5029697418212891, 'E': -0.5396144390106201}"
Many people complain after jumping up and down of which dizziness and?,D,D,True,0.5067361108345652,"{'A': 0.11977776670831462, 'B': 0.08642861940150985, 'C': 0.22497069165835082, 'D': 0.5067361108345652, 'E': 0.0620868113972595}","{'A': -0.9677209854125977, 'B': -1.2940402030944824, 'C': -0.33738893270492554, 'D': 0.47463130950927734, 'E': -1.6248254776000977}"
Diligently taking care of proposals got him good what?,D,A,False,0.5704462384600745,"{'A': 0.5704462384600745, 'B': 0.2226822031852805, 'C': 0.004686335158096817, 'D': 0.12636036447169324, 'E': 0.07582485872485484}","{'A': 0.9082753695547581, 'B': -0.03239790226022432, 'C': -3.8934926986694336, 'D': -0.5990056991577148, 'E': -1.1097173690795898}"
"When you want to see a picture frequently, where might you put it on your computer?",A,A,True,0.6910067517142316,"{'A': 0.6910067517142316, 'B': 0.119520191375316, 'C': 0.033102150964249545, 'D': 0.024648838873294072, 'E': 0.13172206707290876}","{'A': 0.9182777404785156, 'B': -0.8363865315914154, 'C': -2.1202735900878906, 'D': -2.415142059326172, 'E': -0.7391777038574219}"
What area is likely to have at least one concert hall?,D,E,False,0.4683809512301498,"{'A': 0.1555913470294416, 'B': 0.14871001705151254, 'C': 0.12031581885204613, 'D': 0.1070018658368499, 'E': 0.4683809512301498}","{'A': -0.49786147475242615, 'B': -0.5430962592363358, 'C': -0.754974365234375, 'D': -0.8722482025623322, 'E': 0.6041874885559082}"
An expert performing on stage is hoping to do what?,E,B,False,0.39644949202781055,"{'A': 0.016645429216710608, 'B': 0.39644949202781055, 'C': 0.054160967182598475, 'D': 0.18237494795939696, 'E': 0.35036916361348336}","{'A': -3.3329544067382812, 'B': -0.16254141554236412, 'C': -2.1531295776367188, 'D': -0.939025342464447, 'E': -0.2861027121543884}"
what color are rose flowers typically?,C,C,True,0.37468586750679433,"{'A': 0.13217933415749772, 'B': 0.14966188318784676, 'C': 0.37468586750679433, 'D': 0.26311807369597, 'E': 0.08035484145189123}","{'A': 1.0206936746835709, 'B': 1.1449127197265625, 'C': 2.0626220703125, 'D': 1.709136962890625, 'E': 0.522986426949501}"
After a long day of teaching and an afternoon of grading homework the teacher was hungry so she began to what?,D,A,False,0.32726923502978356,"{'A': 0.32726923502978356, 'B': 0.1801854679733263, 'C': 0.1835328308171287, 'D': 0.20012616128524444, 'E': 0.10888630489451684}","{'A': -0.06919994950294495, 'B': -0.6659964323043823, 'C': -0.6475895643234253, 'D': -0.56103515625, 'E': -1.1696788668632507}"
How is someone likely to feel about a person hurting someone else?,B,D,False,0.3227498501792546,"{'A': 0.22955991536338186, 'B': 0.158645609739249, 'C': 0.15459642613796964, 'D': 0.3227498501792546, 'E': 0.13444819858014484}","{'A': -0.19720804691314697, 'B': -0.5666992664337158, 'C': -0.5925540924072266, 'D': 0.14350545406341553, 'E': -0.7321931272745132}"
Before computers or cellphones a dictionary was an important tool for teachers and students in the what?,E,E,True,0.4974532319352304,"{'A': 0.12457067806413599, 'B': 0.04763508355304322, 'C': 0.25782522456147655, 'D': 0.07251578188611385, 'E': 0.4974532319352304}","{'A': -1.2948522567749023, 'B': -2.2561559677124023, 'C': -0.5674435757100582, 'D': -1.835921287536621, 'E': 0.08977603912353516}"
"John threw the trash on the field, which annoyed everyone.  Where might John be?",D,D,True,0.32922376805872083,"{'A': 0.25383764553198557, 'B': 0.15903979216601996, 'C': 0.05631277026504264, 'D': 0.32922376805872083, 'E': 0.20158602397823094}","{'A': -0.6959829402621835, 'B': -1.1635233759880066, 'C': -2.201756477355957, 'D': -0.435940146446228, 'E': -0.9264616038029394}"
Joe hated taking phone calls during lunch.  He found anything that interrupted his meal to be a what?,E,E,True,0.4105198880297614,"{'A': 0.10294708800117423, 'B': 0.056902250857956485, 'C': 0.20538869035664117, 'D': 0.22424208275446683, 'E': 0.4105198880297614}","{'A': -2.721027374267578, 'B': -3.3139076232910156, 'C': -2.0303382873535156, 'D': -1.9425163269042969, 'E': -1.3378181457519531}"
When you're creating art and are interrupted constantly you will likely feel what?,B,C,False,0.3170435896615101,"{'A': 0.17318430060805678, 'B': 0.2785695135871527, 'C': 0.3170435896615101, 'D': 0.18150528189678497, 'E': 0.049697314246495344}","{'A': -0.7725400924682617, 'B': -0.2972288131713867, 'C': -0.16785717010498047, 'D': -0.725611686706543, 'E': -2.0209455490112305}"
"The couple was attempting procreating night after night, between that and work it was leading to what?",C,C,True,0.2983804956856431,"{'A': 0.18688714605751072, 'B': 0.12811044669243332, 'C': 0.2983804956856431, 'D': 0.17433997777461235, 'E': 0.21228193378980043}","{'A': -0.19703727215528488, 'B': -0.574649453163147, 'C': 0.2708272933959961, 'D': -0.2665349217131734, 'E': -0.06962694227695465}"
Why would people talk about a problem with each other?,E,B,False,0.39846277836658556,"{'A': 0.207197409888487, 'B': 0.39846277836658556, 'C': 0.13172146185851194, 'D': 0.07968194712928607, 'E': 0.1829364027571293}","{'A': -0.3054886772297323, 'B': 0.3484534025192261, 'C': -0.7584711313247681, 'D': -1.2611176371574402, 'E': -0.43002212047576904}"
"It was impossible to find a parking garage, so James took a bus whenever he wanted to go where?",E,E,True,0.2665302433195752,"{'A': 0.2612094063331772, 'B': 0.17341733636985202, 'C': 0.13183236014314792, 'D': 0.16701065383424768, 'E': 0.2665302433195752}","{'A': -1.219222890834014, 'B': -1.6288442611694336, 'C': -1.9030141830444336, 'D': -1.666487693786621, 'E': -1.1990575790405273}"
James raked fallen leaves into a pile. Where might he leave the pile?,E,E,True,0.27262535404096444,"{'A': 0.04553283790416377, 'B': 0.2288984777995882, 'C': 0.21827485651414963, 'D': 0.23466847374113395, 'E': 0.27262535404096444}","{'A': -1.5747790336608887, 'B': 0.040065765380859375, 'C': -0.007457733154296875, 'D': 0.06496095657348633, 'E': 0.21488571166992188}"
How does a cat usually sleep?,D,A,False,0.4587138173061988,"{'A': 0.4587138173061988, 'B': 0.13308699333683685, 'C': 0.16664731640977543, 'D': 0.18735086253914274, 'E': 0.0542010104080462}","{'A': -0.301141694188118, 'B': -1.538565218448639, 'C': -1.3136885166168213, 'D': -1.196585088968277, 'E': -2.436868667602539}"
"Playing poker can be casual, but for others they play in tournaments for the prizes and challenge of what?",C,E,False,0.45041810648548136,"{'A': 0.1682413282152046, 'B': 0.04555771818410344, 'C': 0.1504657686922888, 'D': 0.18531707842292164, 'E': 0.45041810648548136}","{'A': -1.3335800170898438, 'B': -2.6399993896484375, 'C': -1.4452438354492188, 'D': -1.2369111478328705, 'E': -0.34880316630005836}"
What can't viruses do without infecting a host cell?,A,C,False,0.6381430900030524,"{'A': 0.04432054234485969, 'B': 0.09375128952818242, 'C': 0.6381430900030524, 'D': 0.04869584733894279, 'E': 0.1750892307849627}","{'A': -1.8662176132202148, 'B': -1.1170204728841782, 'C': 0.8008966445922852, 'D': -1.7720721364021301, 'E': -0.4923701584339142}"
Where would you find rows and rows of speakers?,D,D,True,0.35299562586986855,"{'A': 0.2658821651886441, 'B': 0.03864506397084281, 'C': 0.20301537624021718, 'D': 0.35299562586986855, 'E': 0.13946176873042743}","{'A': -0.6682319641113281, 'B': -2.5968661308288574, 'C': -0.9380034655332565, 'D': -0.3848295211791992, 'E': -1.3134946823120117}"
If a politician is poor and doesn't take bribes because he wants to serve his constitutions well he is doing it to be what?,C,B,False,0.2668691163857186,"{'A': 0.2512690475353615, 'B': 0.2668691163857186, 'C': 0.10906263917138233, 'D': 0.22213360570083215, 'E': 0.1506655912067055}","{'A': 0.25858116149902344, 'B': 0.3188152313232422, 'C': -0.5760207176208496, 'D': 0.13533592224121094, 'E': -0.25288035295670896}"
The Mongallan gazelle to the southern region of where?,E,A,False,0.3394863576503677,"{'A': 0.3394863576503677, 'B': 0.046407351212317795, 'C': 0.19981953083336562, 'D': 0.20376549424841664, 'E': 0.21052126605553226}","{'A': 0.2656101733446121, 'B': -1.7243657112121582, 'C': -0.26440897583961487, 'D': -0.24485379457473755, 'E': -0.2122369147837162}"
Where did the two best friends end up having a slumber party?,D,D,True,0.2919464615476547,"{'A': 0.22433835338235825, 'B': 0.22653328589529292, 'C': 0.09019812153084597, 'D': 0.2919464615476547, 'E': 0.1669837776438482}","{'A': 0.11394761999448155, 'B': 0.12368409335613251, 'C': -0.797199197113514, 'D': 0.37736263622840216, 'E': -0.18131113052368164}"
Sally noticed that the sword was straight.  She wanted one with a different type of blade. What type of sword did she want?,B,D,False,0.6140267290669659,"{'A': 0.009003745483722726, 'B': 0.1026477342015382, 'C': 0.06137237457721557, 'D': 0.6140267290669659, 'E': 0.21294941667055758}","{'A': -5.153426170349121, 'B': -2.71976375579834, 'C': -3.23410701751709, 'D': -0.9310283660888672, 'E': -1.9900121688842773}"
"He had a lot on his plate opening business, this cause a lot of what?",E,B,False,0.38625339269304426,"{'A': 0.09168563015405924, 'B': 0.38625339269304426, 'C': 0.23210184408743206, 'D': 0.1973553376420758, 'E': 0.09260379542338867}","{'A': -2.120788097381592, 'B': -0.6826601475477219, 'C': -1.1919775009155273, 'D': -1.3541479110717773, 'E': -2.110823631286621}"
"Some people like to live life fast, they participate in activities that can what?",A,C,False,0.3234938086084769,"{'A': 0.1870656202483197, 'B': 0.17704993597063376, 'C': 0.3234938086084769, 'D': 0.1808215003561677, 'E': 0.13156913481640192}","{'A': -0.8884742558002472, 'B': -0.9435019046068192, 'C': -0.3407537465294199, 'D': -0.9224233627319336, 'E': -1.240401268005371}"
What can happen with too much relaxing?,D,D,True,0.3995302841732049,"{'A': 0.031551102636936786, 'B': 0.14936088388856517, 'C': 0.22003781497378538, 'D': 0.3995302841732049, 'E': 0.1995199143275077}","{'A': -2.3185434341430664, 'B': -0.7637865543365479, 'C': -0.3763525535662966, 'D': 0.2201375961303711, 'E': -0.47423791885375977}"
John was waiting for his plane for hours.  His butt hurt from sitting in a hard plastic chair all that time.  But it was still better than sitting on what?,E,B,False,0.5448250182659778,"{'A': 0.056368353072385725, 'B': 0.5448250182659778, 'C': 0.07139994117303108, 'D': 0.1859548256773239, 'E': 0.1414518618112814}","{'A': -2.4345273971557617, 'B': -0.16597060672938824, 'C': -2.1981382369995117, 'D': -1.240931510925293, 'E': -1.5144758224487305}"
What might a person do on their birthday or Christmas,B,B,True,0.31948021991270914,"{'A': 0.30436513538964843, 'B': 0.31948021991270914, 'C': 0.033444642569594146, 'D': 0.251746696840292, 'E': 0.09096330528775631}","{'A': -0.5603793859481812, 'B': -0.5119121074676514, 'C': -2.7687158584594727, 'D': -0.7501840591430664, 'E': -1.7681512832641602}"
"After the magic show they returned to their hotel, there was lots to see where?",C,A,False,0.3920730988079365,"{'A': 0.3920730988079365, 'B': 0.19748523164678056, 'C': 0.21595223878687564, 'D': 0.13159637264848928, 'E': 0.06289305810991785}","{'A': 0.235753720005353, 'B': -0.45003077387809753, 'C': -0.36063731244454766, 'D': -0.8559551239013672, 'E': -1.5942587852478027}"
"A bald eagle flies over St. Paul, where is it?",C,E,False,0.43611020351328766,"{'A': 0.07311103876180426, 'B': 0.036729326154762265, 'C': 0.22844242406193105, 'D': 0.22560700750821472, 'E': 0.43611020351328766}","{'A': -2.099990123650059, 'B': -2.788393974304199, 'C': -0.9606852829456329, 'D': -0.9731749072670937, 'E': -0.3140745162963867}"
Someone with a disability caused by a stroke looses what in the left side?,E,D,False,0.3749876899657415,"{'A': 0.3619010159149394, 'B': 0.027069677629109612, 'C': 0.10857620543717061, 'D': 0.3749876899657415, 'E': 0.12746541105303885}","{'A': 0.1526327133178711, 'B': -2.440323829650879, 'C': -1.051285743713379, 'D': 0.1881551742553711, 'E': -0.8908929824829102}"
Where would a floor be covered in clothes?,A,D,False,0.4120112447849596,"{'A': 0.030877629749275506, 'B': 0.10680354649610307, 'C': 0.1889263088244207, 'D': 0.4120112447849596, 'E': 0.26138127014524115}","{'A': -4.015862464904785, 'B': -2.7749032974243164, 'C': -2.2045373916625977, 'D': -1.4248437881469727, 'E': -1.8799142837524414}"
James is an anthropologist.  He believes that creating art was one of the earliest forms of what?,A,E,False,0.31413013151038766,"{'A': 0.24597172058176656, 'B': 0.05703868694446394, 'C': 0.19299305500501565, 'D': 0.18986640595836615, 'E': 0.31413013151038766}","{'A': -2.007038116455078, 'B': -3.468524932861328, 'C': -2.2496004849672318, 'D': -2.2659339904785156, 'E': -1.7624473571777344}"
"If you ate some turkey, what could happen to you?",B,C,False,0.33677204169188873,"{'A': 0.1754743714216991, 'B': 0.060097989708416164, 'C': 0.33677204169188873, 'D': 0.2714252789853197, 'E': 0.15623031819267624}","{'A': -0.6353926977608353, 'B': -1.7069093063473701, 'C': 0.01652056910097599, 'D': -0.19919881224632263, 'E': -0.7515543811023235}"
"The security detail had to keep an eye on the entire crowd, they were constantly scanning all the what?",D,D,True,0.4617949150434145,"{'A': 0.037305673154606644, 'B': 0.1451528770756094, 'C': 0.126764066138762, 'D': 0.4617949150434145, 'E': 0.22898246858760743}","{'A': -2.3200955390930176, 'B': -0.9614534378051758, 'C': -1.0969133377075195, 'D': 0.19587993621826172, 'E': -0.5055955052375793}"
Sam loved buying Christmas presents. Giving to others made him feel what?,C,A,False,0.49169330733932515,"{'A': 0.49169330733932515, 'B': 0.028676246689078293, 'C': 0.05563880529208059, 'D': 0.3561815768443612, 'E': 0.06781006383515478}","{'A': -1.2155202652017274, 'B': -4.057306289672852, 'C': -3.3944945335388184, 'D': -1.5379347801208496, 'E': -3.196664810180664}"
What do you need to do so that other people can use television?,D,E,False,0.38626161398181735,"{'A': 0.20033188305117516, 'B': 0.21337956507529962, 'C': 0.019062466631134607, 'D': 0.1809644712605732, 'E': 0.38626161398181735}","{'A': -0.7199953099091845, 'B': -0.6568981409072876, 'C': -3.072249412536621, 'D': -0.8216699957847595, 'E': -0.06345582008361816}"
"John went to sleep on his couch and was dreaming that he was fighting a giant whale in the ocean. When he woke up he was outside in the rain, wrestling an inflatable chair.  What was John doing?",D,C,False,0.36966097358867167,"{'A': 0.21464586991273504, 'B': 0.051188179438407644, 'C': 0.36966097358867167, 'D': 0.24931948638871174, 'E': 0.1151854906714739}","{'A': -0.6806157231330872, 'B': -2.1140966415405273, 'C': -0.13701897859573364, 'D': -0.5308701246976852, 'E': -1.3030614852905273}"
A ruler is likely to hold court where?,B,A,False,0.37947987868371236,"{'A': 0.37947987868371236, 'B': 0.13586435438157293, 'C': 0.08626449520620617, 'D': 0.14034528745021632, 'E': 0.25804598427829223}","{'A': -0.940908282995224, 'B': -1.968052864074707, 'C': -2.4222917556762695, 'D': -1.9356041327118874, 'E': -1.3265720551523073}"
"The peaceful nation was scared of their neighbor amassing troops at the border, what behavior did they fear?",D,A,False,0.2847017982107835,"{'A': 0.2847017982107835, 'B': 0.20274620019666598, 'C': 0.17538667780071188, 'D': 0.18495644801255115, 'E': 0.15220887577928752}","{'A': 0.4439277648925781, 'B': 0.10444040596485138, 'C': -0.04052142172374512, 'D': 0.012605835683643818, 'E': -0.18226078525185585}"
What term would be used when a student is taught by their family?,C,A,False,0.40994182622417535,"{'A': 0.40994182622417535, 'B': 0.17005549423855268, 'C': 0.13857022167040955, 'D': 0.14720767240003954, 'E': 0.13422478546682298}","{'A': -0.003326416015625, 'B': -0.8832168579101562, 'C': -1.0879644655797165, 'D': -1.0274973511695862, 'E': -1.1198257803916931}"
"Joe was a weasel, but he wasn't the sort who you kept was a pet.  He was the sort that used complex words that carried multiple different meanings.  Where might you find Joe",B,A,False,0.3423228890194761,"{'A': 0.3423228890194761, 'B': 0.2782012165016544, 'C': 0.06080235135954306, 'D': 0.21923257410372315, 'E': 0.09944096901560333}","{'A': -1.3095050851504009, 'B': -1.5169148445129395, 'C': -3.037631034851074, 'D': -1.7551263482309878, 'E': -2.5456953048706055}"
"There is a cave near the capital of Charleston, where is the cave at?",A,D,False,0.4088279207486973,"{'A': 0.23184967271272458, 'B': 0.06849064648364375, 'C': 0.2850809740765332, 'D': 0.4088279207486973, 'E': 0.005750785978401216}","{'A': -0.903609162196517, 'B': -2.1230011731386185, 'C': -0.6969251019181684, 'D': -0.336404025554657, 'E': -4.6003618240356445}"
Where do you bring empty food cans?,A,A,True,0.2676270348795192,"{'A': 0.2676270348795192, 'B': 0.13172630507524938, 'C': 0.2197886331374892, 'D': 0.15230354782057975, 'E': 0.22855447908716234}","{'A': -0.7083473205566406, 'B': -1.417215347290039, 'C': -0.9052753448486328, 'D': -1.2720661163330078, 'E': -0.8661670684814453}"
"Denny couldn't find his hairbrush.  He looked everywhere for it.  Under and over, up and down, it was not where he thought it would be.  So he closed the door behind him and continued his systematic search.  Where might Denny have looked first?",E,B,False,0.3041151778303127,"{'A': 0.06766392082020338, 'B': 0.3041151778303127, 'C': 0.28580531493130046, 'D': 0.1791904916059437, 'E': 0.16322509481223965}","{'A': -1.6520166397094727, 'B': -0.14916324615478516, 'C': -0.2112588882446289, 'D': -0.6781203113496304, 'E': -0.7714395523071289}"
A person with mental illness who stops their medication may have symptoms do what?,E,D,False,0.30337189691946376,"{'A': 0.18722483952006844, 'B': 0.14078025011784415, 'C': 0.24328745967458698, 'D': 0.30337189691946376, 'E': 0.12533555376803662}","{'A': -0.5185443311929703, 'B': -0.8036544113419954, 'C': -0.2566108703613281, 'D': -0.03589514071427402, 'E': -0.9198600053787231}"
Where would you find the closest items made from wood?,A,B,False,0.38300878922453013,"{'A': 0.15283955082190975, 'B': 0.38300878922453013, 'C': 0.15285953935287006, 'D': 0.1357703835454955, 'E': 0.1755217370551945}","{'A': -0.709497332572937, 'B': 0.20917192101478577, 'C': -0.7093665599822998, 'D': -0.8279209136962891, 'E': -0.5711231231689453}"
"If you cannot see a cloud because it is too dark, what can you distinguish?",A,E,False,0.2550332466762493,"{'A': 0.2104566438452077, 'B': 0.08693835606281279, 'C': 0.2106345530663051, 'D': 0.2369372003494251, 'E': 0.2550332466762493}","{'A': -0.3996491159001989, 'B': -1.283729463815689, 'C': -0.39880412444472313, 'D': -0.28113365173339844, 'E': -0.20753486454486847}"
